0.8161,0.8193,0.8100,0.8082,0.7949,0.7826,0.7584,0.7290,0.6884,0.6437,0.5891,0.5296,0.4643,0.3996,0.3401,0.3010,0.2830,0.2879,0.3156,0.3531,0.3881,0.4246,0.4539,0.4676,0.4643,0.4672,0.4607,0.4621,0.4738,0.5107,0.5491,0.5835,0.5897,0.5836,0.5590,0.5246,0.4941,0.4808,0.4645,0.4517,0.4409,0.4362,0.4335,0.4379,0.4350,0.4340,0.4304,0.4300,0.4319,0.4315,0.4235,0.4106,0.4022,0.4018,0.4287,0.4714,0.5284,0.5897,0.6514,0.6936,0.7188,0.7159,0.6726,0.6055,0.5175,0.4268,0.3700,0.3531,0.3636,0.4045,0.4609,0.5036,0.5378,0.5559,0.5610
0.7561,0.7672,0.7720,0.7829,0.7870,0.7928,0.7798,0.7571,0.7253,0.6847,0.6341,0.5797,0.5210,0.4641,0.4147,0.3784,0.3611,0.3604,0.3710,0.3859,0.3985,0.4092,0.4206,0.4313,0.4356,0.4513,0.4623,0.4840,0.5170,0.5661,0.6184,0.6696,0.6881,0.6805,0.6476,0.5965,0.5398,0.4980,0.4613,0.4423,0.4355,0.4387,0.4418,0.4472,0.4381,0.4259,0.4141,0.4176,0.4304,0.4421,0.4473,0.4382,0.4157,0.3924,0.3939,0.4134,0.4625,0.5245,0.5982,0.6587,0.6955,0.6983,0.6574,0.5864,0.4958,0.4105,0.3615,0.3556,0.3748,0.4164,0.4652,0.4978,0.5209,0.5331,0.5337
0.6780,0.6859,0.6977,0.7300,0.7539,0.7716,0.7762,0.7714,0.7455,0.7095,0.6664,0.6192,0.5678,0.5197,0.4846,0.4585,0.4476,0.4480,0.4509,0.4446,0.4294,0.4049,0.3933,0.3918,0.3965,0.4212,0.4514,0.4811,0.5190,0.5761,0.6422,0.7141,0.7523,0.7611,0.7326,0.6707,0.5889,0.5208,0.4651,0.4370,0.4292,0.4385,0.4527,0.4621,0.4502,0.4360,0.4233,0.4301,0.4534,0.4817,0.4994,0.4942,0.4682,0.4276,0.4043,0.4020,0.4339,0.4843,0.5573,0.6203,0.6603,0.6650,0.6277,0.5602,0.4801,0.4098,0.3793,0.3854,0.4099,0.4476,0.4834,0.5028,0.5137,0.5195,0.5178
0.5978,0.6076,0.6255,0.6660,0.7022,0.7324,0.7509,0.7583,0.7425,0.7151,0.6821,0.6431,0.6043,0.5688,0.5479,0.5365,0.5392,0.5424,0.5421,0.5208,0.4819,0.4312,0.3984,0.3798,0.3777,0.3997,0.4304,0.4591,0.4971,0.5570,0.6333,0.7201,0.7823,0.8153,0.8035,0.7433,0.6497,0.5634,0.4896,0.4463,0.4344,0.4487,0.4678,0.4798,0.4707,0.4577,0.4485,0.4618,0.4959,0.5382,0.5688,0.5680,0.5385,0.4869,0.4454,0.4215,0.4351,0.4728,0.5345,0.5879,0.6247,0.6304,0.5956,0.5363,0.4721,0.4223,0.4049,0.4175,0.4432,0.4730,0.4903,0.4965,0.4950,0.4944,0.4890
0.5042,0.5200,0.5439,0.5811,0.6261,0.6674,0.6945,0.7130,0.7135,0.7012,0.6842,0.6595,0.6351,0.6145,0.6065,0.6073,0.6236,0.6344,0.6331,0.6055,0.5547,0.4833,0.4306,0.3949,0.3776,0.3836,0.4031,0.4235,0.4556,0.5149,0.5944,0.6922,0.7805,0.8406,0.8502,0.8066,0.7176,0.6164,0.5254,0.4691,0.4523,0.4678,0.4908,0.5058,0.4987,0.4817,0.4705,0.4882,0.5289,0.5779,0.6223,0.6305,0.6017,0.5486,0.5003,0.4616,0.4593,0.4788,0.5224,0.5619,0.5878,0.5877,0.5599,0.5141,0.4678,0.4338,0.4280,0.4435,0.4610,0.4770,0.4802,0.4721,0.4584,0.4513,0.4426
0.4435,0.4550,0.4756,0.5103,0.5537,0.5926,0.6257,0.6549,0.6694,0.6752,0.6788,0.6724,0.6621,0.6517,0.6535,0.6619,0.6851,0.7042,0.7060,0.6751,0.6220,0.5395,0.4730,0.4227,0.3917,0.3797,0.3847,0.3899,0.4120,0.4616,0.5314,0.6335,0.7350,0.8132,0.8473,0.8307,0.7536,0.6540,0.5572,0.4939,0.4743,0.4920,0.5212,0.5385,0.5295,0.5044,0.4843,0.4984,0.5387,0.5905,0.6445,0.6628,0.6386,0.5924,0.5467,0.5034,0.4914,0.4967,0.5218,0.5428,0.5554,0.5505,0.5298,0.4976,0.4704,0.4544,0.4556,0.4681,0.4772,0.4792,0.4659,0.4456,0.4211,0.4070,0.3983
0.3926,0.3989,0.4152,0.4472,0.4845,0.5176,0.5515,0.5880,0.6165,0.6400,0.6640,0.6781,0.6821,0.6777,0.6846,0.6963,0.7227,0.7486,0.7566,0.7266,0.6711,0.5855,0.5100,0.4481,0.4068,0.3796,0.3682,0.3604,0.3689,0.4069,0.4712,0.5667,0.6622,0.7526,0.8081,0.8125,0.7543,0.6734,0.5830,0.5189,0.5016,0.5249,0.5566,0.5724,0.5556,0.5197,0.4876,0.4864,0.5191,0.5714,0.6235,0.6465,0.6402,0.6056,0.5699,0.5390,0.5275,0.5217,0.5333,0.5387,0.5387,0.5302,0.5146,0.4940,0.4804,0.4769,0.4804,0.4864,0.4865,0.4756,0.4447,0.4103,0.3776,0.3534,0.3424
0.3766,0.3828,0.3969,0.4150,0.4433,0.4704,0.4998,0.5332,0.5731,0.6122,0.6506,0.6785,0.6954,0.6937,0.6950,0.7011,0.7200,0.7418,0.7544,0.7335,0.6867,0.6173,0.5439,0.4788,0.4300,0.3910,0.3622,0.3453,0.3432,0.3706,0.4233,0.5042,0.5900,0.6817,0.7467,0.7698,0.7366,0.6785,0.6027,0.5509,0.5442,0.5713,0.6048,0.6156,0.5844,0.5306,0.4800,0.4577,0.4783,0.5248,0.5748,0.6065,0.6153,0.6010,0.5835,0.5637,0.5526,0.5439,0.5429,0.5378,0.5331,0.5244,0.5108,0.5000,0.4949,0.4952,0.5010,0.5080,0.5011,0.4832,0.4482,0.4104,0.3763,0.3509,0.3378
0.3806,0.3845,0.3942,0.4018,0.4203,0.4393,0.4618,0.4887,0.5255,0.5696,0.6148,0.6515,0.6761,0.6809,0.6804,0.6808,0.6978,0.7243,0.7459,0.7405,0.7048,0.6386,0.5620,0.4894,0.4292,0.3856,0.3539,0.3340,0.3309,0.3527,0.3898,0.4522,0.5254,0.6063,0.6696,0.7084,0.7012,0.6647,0.6073,0.5721,0.5738,0.6037,0.6373,0.6404,0.5983,0.5313,0.4632,0.4275,0.4384,0.4784,0.5295,0.5747,0.5988,0.6071,0.6113,0.6037,0.5929,0.5790,0.5672,0.5517,0.5400,0.5279,0.5145,0.5083,0.5075,0.5107,0.5188,0.5278,0.5203,0.5041,0.4753,0.4443,0.4170,0.3979,0.3892
0.4188,0.4154,0.4166,0.4197,0.4280,0.4348,0.4494,0.4685,0.4896,0.5201,0.5559,0.5912,0.6181,0.6324,0.6351,0.6357,0.6548,0.6887,0.7212,0.7359,0.7201,0.6609,0.5767,0.4927,0.4213,0.3691,0.3364,0.3238,0.3248,0.3430,0.3726,0.4163,0.4669,0.5319,0.5934,0.6403,0.6536,0.6436,0.6096,0.5884,0.5945,0.6242,0.6478,0.6398,0.5897,0.5158,0.4418,0.4031,0.4107,0.4483,0.5000,0.5557,0.5977,0.6250,0.6437,0.6476,0.6350,0.6137,0.5923,0.5695,0.5531,0.5386,0.5257,0.5176,0.5139,0.5201,0.5285,0.5384,0.5415,0.5382,0.5211,0.5065,0.4939,0.4844,0.4821
0.4532,0.4497,0.4486,0.4448,0.4461,0.4489,0.4535,0.4555,0.4587,0.4700,0.4872,0.5157,0.5459,0.5678,0.5788,0.5822,0.6012,0.6400,0.6901,0.7267,0.7366,0.6926,0.6020,0.5014,0.4105,0.3413,0.3077,0.3069,0.3169,0.3431,0.3787,0.4107,0.4416,0.4896,0.5430,0.5908,0.6172,0.6262,0.6125,0.5984,0.5997,0.6179,0.6253,0.6054,0.5504,0.4791,0.4167,0.3870,0.3998,0.4433,0.4957,0.5517,0.6080,0.6484,0.6724,0.6813,0.6658,0.6370,0.6080,0.5854,0.5693,0.5545,0.5376,0.5262,0.5160,0.5155,0.5232,0.5396,0.5500,0.5584,0.5585,0.5627,0.5682,0.5703,0.5712
0.4837,0.4812,0.4798,0.4722,0.4708,0.4717,0.4703,0.4593,0.4362,0.4299,0.4294,0.4465,0.4755,0.5091,0.5276,0.5365,0.5556,0.5984,0.6634,0.7194,0.7497,0.7208,0.6251,0.5047,0.3896,0.3051,0.2672,0.2730,0.2997,0.3404,0.3797,0.4090,0.4388,0.4779,0.5219,0.5702,0.6062,0.6207,0.6119,0.5978,0.5883,0.5879,0.5792,0.5477,0.4968,0.4388,0.3915,0.3776,0.4044,0.4518,0.5036,0.5630,0.6189,0.6640,0.6880,0.6924,0.6686,0.6370,0.6007,0.5783,0.5693,0.5594,0.5445,0.5332,0.5188,0.5105,0.5135,0.5314,0.5474,0.5700,0.5910,0.6198,0.6454,0.6657,0.6721
0.4950,0.4922,0.4934,0.4935,0.4955,0.4957,0.4916,0.4749,0.4350,0.4121,0.4004,0.4084,0.4325,0.4720,0.4960,0.5087,0.5309,0.5751,0.6463,0.7129,0.7558,0.7329,0.6331,0.4953,0.3637,0.2660,0.2202,0.2305,0.2722,0.3260,0.3736,0.4084,0.4379,0.4755,0.5178,0.5652,0.6052,0.6227,0.6108,0.5880,0.5630,0.5445,0.5185,0.4820,0.4388,0.3962,0.3683,0.3758,0.4112,0.4584,0.5069,0.5539,0.5934,0.6272,0.6411,0.6386,0.6174,0.5906,0.5667,0.5567,0.5587,0.5600,0.5575,0.5459,0.5281,0.5175,0.5125,0.5235,0.5409,0.5715,0.6015,0.6406,0.6746,0.7024,0.7120
0.4917,0.4877,0.4918,0.4997,0.5075,0.5104,0.5069,0.4929,0.4580,0.4350,0.4193,0.4266,0.4483,0.4817,0.5045,0.5188,0.5392,0.5775,0.6446,0.7073,0.7535,0.7311,0.6247,0.4769,0.3350,0.2194,0.1686,0.1872,0.2355,0.2970,0.3591,0.4019,0.4307,0.4693,0.5174,0.5712,0.6100,0.6234,0.6094,0.5742,0.5275,0.4915,0.4553,0.4197,0.3838,0.3562,0.3485,0.3703,0.4091,0.4576,0.4970,0.5253,0.5504,0.5699,0.5706,0.5632,0.5459,0.5253,0.5130,0.5166,0.5342,0.5511,0.5630,0.5586,0.5418,0.5278,0.5183,0.5236,0.5376,0.5697,0.5983,0.6319,0.6636,0.6870,0.6923
0.4738,0.4751,0.4862,0.5011,0.5160,0.5290,0.5304,0.5203,0.4988,0.4893,0.4832,0.4940,0.5143,0.5358,0.5548,0.5666,0.5814,0.6131,0.6709,0.7152,0.7446,0.7164,0.6101,0.4592,0.3132,0.1999,0.1479,0.1611,0.2091,0.2744,0.3352,0.3808,0.4153,0.4632,0.5230,0.5828,0.6223,0.6316,0.6057,0.5499,0.4898,0.4420,0.4015,0.3683,0.3422,0.3250,0.3255,0.3518,0.3959,0.4418,0.4693,0.4842,0.4926,0.4944,0.4862,0.4765,0.4655,0.4557,0.4573,0.4769,0.5112,0.5445,0.5699,0.5748,0.5620,0.5447,0.5310,0.5352,0.5470,0.5737,0.5998,0.6247,0.6432,0.6578,0.6611
0.4486,0.4517,0.4700,0.4922,0.5142,0.5344,0.5433,0.5427,0.5359,0.5423,0.5501,0.5666,0.5836,0.5981,0.6128,0.6279,0.6478,0.6772,0.7187,0.7392,0.7403,0.6894,0.5798,0.4334,0.2927,0.1908,0.1424,0.1484,0.1923,0.2553,0.3062,0.3478,0.3913,0.4646,0.5489,0.6213,0.6678,0.6730,0.6200,0.5371,0.4629,0.4063,0.3616,0.3295,0.3085,0.2957,0.3004,0.3301,0.3767,0.4215,0.4453,0.4507,0.4418,0.4292,0.4144,0.4015,0.3949,0.3926,0.4071,0.4373,0.4829,0.5297,0.5707,0.5817,0.5730,0.5589,0.5462,0.5505,0.5656,0.5900,0.6084,0.6171,0.6161,0.6157,0.6147
0.4320,0.4351,0.4544,0.4829,0.5124,0.5347,0.5470,0.5552,0.5636,0.5768,0.5946,0.6158,0.6278,0.6362,0.6524,0.6732,0.7027,0.7361,0.7606,0.7585,0.7347,0.6608,0.5480,0.4151,0.2939,0.2078,0.1691,0.1760,0.2106,0.2613,0.3010,0.3396,0.3891,0.4811,0.5887,0.6799,0.7280,0.7201,0.6453,0.5409,0.4471,0.3807,0.3342,0.3030,0.2783,0.2638,0.2720,0.3057,0.3547,0.4036,0.4311,0.4290,0.4101,0.3861,0.3630,0.3447,0.3403,0.3426,0.3668,0.4043,0.4591,0.5173,0.5672,0.5853,0.5817,0.5696,0.5636,0.5736,0.5923,0.6156,0.6275,0.6158,0.5954,0.5767,0.5702
0.4084,0.4128,0.4363,0.4657,0.4995,0.5274,0.5412,0.5460,0.5587,0.5732,0.5889,0.6091,0.6187,0.6267,0.6519,0.6890,0.7370,0.7845,0.8013,0.7805,0.7329,0.6403,0.5243,0.4048,0.3029,0.2361,0.2077,0.2146,0.2400,0.2794,0.3125,0.3517,0.4107,0.5144,0.6429,0.7443,0.7875,0.7689,0.6816,0.5562,0.4467,0.3698,0.3128,0.2743,0.2442,0.2270,0.2392,0.2822,0.3450,0.4027,0.4337,0.4321,0.4074,0.3667,0.3355,0.3112,0.3037,0.3051,0.3357,0.3785,0.4414,0.5055,0.5603,0.5875,0.5899,0.5799,0.5804,0.5968,0.6168,0.6329,0.6360,0.6061,0.5654,0.5294,0.5198
0.3947,0.3969,0.4217,0.4514,0.4802,0.5086,0.5263,0.5237,0.5280,0.5371,0.5444,0.5547,0.5606,0.5605,0.5903,0.6437,0.7049,0.7611,0.7884,0.7651,0.7075,0.6149,0.5089,0.4078,0.3276,0.2835,0.2626,0.2676,0.2866,0.3196,0.3452,0.3877,0.4535,0.5684,0.7061,0.8026,0.8361,0.8129,0.7119,0.5703,0.4590,0.3744,0.3016,0.2516,0.2153,0.1898,0.2052,0.2615,0.3411,0.4086,0.4459,0.4444,0.4083,0.3489,0.3041,0.2673,0.2558,0.2573,0.2985,0.3538,0.4281,0.4971,0.5589,0.5879,0.5932,0.5893,0.5951,0.6138,0.6380,0.6469,0.6364,0.5938,0.5358,0.4862,0.4715
0.3932,0.3934,0.4119,0.4346,0.4575,0.4770,0.4860,0.4789,0.4747,0.4701,0.4686,0.4744,0.4720,0.4743,0.5152,0.5755,0.6434,0.7095,0.7381,0.7178,0.6679,0.5850,0.4925,0.4124,0.3484,0.3160,0.3028,0.3098,0.3270,0.3591,0.3884,0.4363,0.5128,0.6534,0.7900,0.8818,0.9041,0.8656,0.7364,0.5884,0.4678,0.3766,0.2952,0.2329,0.1904,0.1652,0.1888,0.2571,0.3494,0.4301,0.4731,0.4651,0.4185,0.3489,0.2886,0.2402,0.2278,0.2346,0.2820,0.3432,0.4243,0.4959,0.5559,0.5844,0.5955,0.5954,0.6042,0.6240,0.6453,0.6449,0.6221,0.5671,0.4956,0.4386,0.4197
0.4162,0.4145,0.4113,0.4187,0.4306,0.4390,0.4383,0.4360,0.4240,0.4095,0.3979,0.3954,0.3879,0.3924,0.4333,0.4948,0.5641,0.6324,0.6642,0.6532,0.6165,0.5502,0.4764,0.4116,0.3616,0.3394,0.3321,0.3430,0.3614,0.3936,0.4313,0.4901,0.6080,0.7844,0.9437,1.0449,1.0519,0.9668,0.8011,0.6276,0.4863,0.3902,0.3015,0.2281,0.1789,0.1533,0.1841,0.2612,0.3646,0.4520,0.4971,0.4865,0.4326,0.3536,0.2875,0.2308,0.2196,0.2348,0.2892,0.3532,0.4359,0.5008,0.5519,0.5778,0.5897,0.5934,0.6059,0.6245,0.6428,0.6384,0.6105,0.5547,0.4824,0.4274,0.4077
0.4714,0.4615,0.4461,0.4371,0.4276,0.4209,0.4144,0.4043,0.3876,0.3702,0.3503,0.3383,0.3297,0.3311,0.3637,0.4229,0.4879,0.5478,0.5839,0.5843,0.5574,0.5082,0.4481,0.3956,0.3578,0.3450,0.3420,0.3606,0.3856,0.4208,0.4688,0.5521,0.7229,0.9444,1.4998,7.0661,1.7832,1.0727,0.8481,0.6429,0.5020,0.3958,0.2999,0.2273,0.1797,0.1550,0.1927,0.2770,0.3848,0.4724,0.5156,0.5066,0.4526,0.3730,0.3115,0.2616,0.2569,0.2793,0.3342,0.3923,0.4606,0.5050,0.5400,0.5559,0.5641,0.5713,0.5865,0.6014,0.6196,0.6154,0.5888,0.5454,0.4867,0.4431,0.4254
0.5442,0.5313,0.5026,0.4750,0.4450,0.4217,0.4028,0.3910,0.3735,0.3553,0.3332,0.3233,0.3145,0.3148,0.3421,0.3905,0.4373,0.4822,0.5106,0.5141,0.4951,0.4543,0.3940,0.3539,0.3287,0.3258,0.3388,0.3735,0.4125,0.4509,0.5157,0.6487,1.0805,7.5205,7.7279,7.8101,7.7468,7.5084,0.8977,0.6608,0.5088,0.3988,0.3056,0.2316,0.1920,0.1686,0.2078,0.2908,0.3971,0.4832,0.5287,0.5218,0.4769,0.4144,0.3626,0.3276,0.3338,0.3601,0.4051,0.4501,0.4938,0.5140,0.5282,0.5272,0.5275,0.5323,0.5478,0.5630,0.5857,0.5914,0.5820,0.5611,0.5267,0.5023,0.4908
0.6166,0.6058,0.5671,0.5275,0.4873,0.4527,0.4237,0.4132,0.3930,0.3739,0.3539,0.3429,0.3308,0.3395,0.3604,0.3885,0.4138,0.4424,0.4474,0.4411,0.4220,0.3821,0.3168,0.2881,0.2741,0.2888,0.3244,0.3800,0.4367,0.4802,0.5654,0.7623,7.4355,7.8334,8.1252,8.2112,8.0857,7.7304,2.5816,0.6977,0.5198,0.4045,0.3230,0.2484,0.2137,0.1945,0.2326,0.3070,0.4062,0.4894,0.5354,0.5328,0.5002,0.4566,0.4208,0.4030,0.4209,0.4525,0.4846,0.5095,0.5250,0.5194,0.5088,0.4945,0.4885,0.4886,0.5034,0.5220,0.5511,0.5702,0.5848,0.5911,0.5849,0.5816,0.5782
0.6741,0.6626,0.6244,0.5863,0.5399,0.5032,0.4732,0.4608,0.4408,0.4262,0.4072,0.3938,0.3816,0.3847,0.3885,0.3982,0.4037,0.4065,0.3942,0.3781,0.3432,0.2956,0.2248,0.1975,0.1944,0.2347,0.2938,0.3706,0.4525,0.5084,0.6104,0.8667,7.6477,8.1165,8.5067,8.6067,8.4307,7.9708,7.4762,0.7540,0.5512,0.4316,0.3608,0.2892,0.2604,0.2382,0.2691,0.3360,0.4298,0.5033,0.5482,0.5557,0.5321,0.4990,0.4812,0.4762,0.4963,0.5228,0.5412,0.5463,0.5371,0.5111,0.4885,0.4672,0.4561,0.4559,0.4710,0.4899,0.5264,0.5612,0.5954,0.6276,0.6516,0.6653,0.6669
0.7056,0.6984,0.6794,0.6564,0.6175,0.5846,0.5513,0.5285,0.5108,0.4954,0.4735,0.4630,0.4485,0.4388,0.4284,0.4194,0.3989,0.3735,0.3385,0.3063,0.2549,0.2019,0.1232,0.1098,0.1278,0.1897,0.2631,0.3647,0.4582,0.5265,0.6517,1.5536,7.8371,8.3616,8.8028,8.8901,8.6286,8.1169,7.5715,0.7815,0.5801,0.4663,0.4051,0.3399,0.3173,0.2881,0.3114,0.3704,0.4565,0.5253,0.5709,0.5814,0.5649,0.5412,0.5287,0.5311,0.5461,0.5589,0.5595,0.5492,0.5218,0.4892,0.4673,0.4476,0.4378,0.4397,0.4554,0.4746,0.5136,0.5560,0.6030,0.6491,0.6899,0.7136,0.7203
0.7239,0.7253,0.7182,0.7106,0.6844,0.6598,0.6272,0.6046,0.5851,0.5698,0.5501,0.5397,0.5228,0.5039,0.4813,0.4513,0.4076,0.3588,0.3008,0.2493,0.1852,0.1283,0.0427,0.0427,0.0717,0.1466,0.2287,0.3468,0.4438,0.5278,0.6687,7.1506,7.9720,8.5270,8.9340,9.0000,8.6629,8.1107,7.5441,0.7874,0.6056,0.5134,0.4658,0.4057,0.3820,0.3491,0.3655,0.4146,0.4920,0.5582,0.6058,0.6183,0.6102,0.5950,0.5807,0.5738,0.5752,0.5670,0.5458,0.5233,0.4944,0.4668,0.4541,0.4487,0.4476,0.4518,0.4662,0.4842,0.5198,0.5619,0.6119,0.6599,0.7028,0.7285,0.7371
