0.7931,0.8141,0.8717,0.9262,0.9484,0.9377,0.9051,0.8504,0.7867,0.7441,0.7287,0.7428,0.7939,0.8506,0.9050,0.9617,0.9928,1.0099,1.0204,1.0117,0.9596,0.8961,0.8150,0.7523,0.6918,0.6654,0.6631,0.6581,0.6448,0.6107,0.5717,0.5513,0.5607,0.5961,0.6265,0.6306,0.5954,0.5540,0.5395,0.5637,0.6305,0.6889,0.7318,0.7538,0.7976,0.8376,0.9048,0.9548,1.0069,1.0382,1.0768,1.0824,1.0726,1.0083,0.9066,0.7775,0.6710,0.6037,0.5795,0.5814,0.6012,0.6208,0.6355,0.6353,0.6057,0.5335,0.4457,0.3716,0.3428,0.4121,0.5761,0.8019,1.0186,1.1742,1.2274
0.8159,0.8293,0.8683,0.9075,0.9181,0.9077,0.8806,0.8369,0.7964,0.7680,0.7664,0.8049,0.8741,0.9573,1.0296,1.0893,1.1101,1.1189,1.1022,1.0711,1.0068,0.9266,0.8118,0.7128,0.6392,0.5942,0.5854,0.5796,0.5721,0.5452,0.5202,0.5216,0.5614,0.6305,0.6808,0.6850,0.6452,0.5747,0.5307,0.5335,0.5841,0.6381,0.7035,0.7564,0.8083,0.8700,0.9466,0.9946,1.0492,1.0803,1.1014,1.0971,1.0721,0.9932,0.8820,0.7654,0.6750,0.6188,0.6076,0.6207,0.6460,0.6691,0.6860,0.6860,0.6532,0.5936,0.5153,0.4439,0.4168,0.4829,0.6350,0.8385,1.0569,1.2003,1.2451
0.8038,0.8158,0.8438,0.8673,0.8758,0.8630,0.8384,0.7992,0.7679,0.7455,0.7540,0.8157,0.9025,1.0130,1.1141,1.1686,1.1915,1.1968,1.1499,1.0985,1.0238,0.9326,0.8103,0.6892,0.6072,0.5557,0.5392,0.5194,0.5030,0.4794,0.4581,0.4738,0.5449,0.6412,0.7109,0.7240,0.6789,0.5906,0.5247,0.5079,0.5459,0.6052,0.6871,0.7518,0.8222,0.8969,0.9681,1.0278,1.0760,1.0964,1.1099,1.0934,1.0466,0.9553,0.8680,0.7773,0.6973,0.6605,0.6608,0.6699,0.6869,0.7080,0.7156,0.7114,0.6903,0.6469,0.5876,0.5345,0.5124,0.5627,0.6847,0.8433,1.0142,1.1383,1.1834
0.7753,0.7887,0.8108,0.8260,0.8307,0.8123,0.7836,0.7432,0.7073,0.6858,0.7054,0.7717,0.8841,1.0187,1.1280,1.2241,1.2470,1.2283,1.1671,1.1129,1.0202,0.9262,0.8267,0.7149,0.6293,0.5712,0.5500,0.5162,0.4818,0.4417,0.4183,0.4428,0.5251,0.6293,0.7197,0.7395,0.6936,0.5978,0.5306,0.4980,0.5419,0.6190,0.6939,0.7713,0.8534,0.9242,0.9897,1.0467,1.0877,1.1001,1.0981,1.0645,1.0097,0.9431,0.8713,0.7960,0.7418,0.7139,0.7043,0.7080,0.7151,0.7192,0.7144,0.7112,0.6993,0.6784,0.6483,0.6255,0.6151,0.6471,0.7328,0.8327,0.9453,1.0251,1.0500
0.7412,0.7510,0.7706,0.7894,0.7897,0.7715,0.7365,0.6821,0.6336,0.6094,0.6278,0.6998,0.8241,0.9773,1.1141,1.2170,1.2393,1.2205,1.1489,1.0877,0.9965,0.9356,0.8469,0.7705,0.7030,0.6431,0.6081,0.5571,0.5008,0.4391,0.4021,0.4183,0.5004,0.6140,0.7129,0.7329,0.6968,0.6138,0.5496,0.5221,0.5728,0.6487,0.7271,0.8050,0.8744,0.9416,1.0050,1.0494,1.0770,1.0794,1.0541,1.0060,0.9618,0.9045,0.8515,0.7990,0.7574,0.7281,0.7096,0.7093,0.7091,0.7049,0.6970,0.6950,0.6868,0.6861,0.6890,0.6939,0.7039,0.7340,0.7839,0.8366,0.8791,0.9048,0.9249
0.7152,0.7244,0.7454,0.7713,0.7711,0.7563,0.7145,0.6461,0.5864,0.5473,0.5595,0.6343,0.7600,0.9142,1.0584,1.1598,1.1767,1.1766,1.0921,1.0336,0.9719,0.9391,0.8873,0.8345,0.7871,0.7372,0.6885,0.6213,0.5454,0.4675,0.4115,0.4162,0.4958,0.6010,0.6959,0.7182,0.6992,0.6303,0.5881,0.5857,0.6396,0.7121,0.7918,0.8524,0.8987,0.9531,0.9975,1.0275,1.0374,1.0169,0.9780,0.9262,0.8841,0.8332,0.7991,0.7541,0.6973,0.6701,0.6648,0.6660,0.6720,0.6797,0.6721,0.6675,0.6709,0.6908,0.7148,0.7468,0.7785,0.8112,0.8405,0.8530,0.8421,0.8323,0.8338
0.7006,0.7132,0.7368,0.7634,0.7738,0.7581,0.7090,0.6370,0.5580,0.5023,0.5074,0.5758,0.6928,0.8379,0.9640,1.0607,1.0792,1.0730,1.0040,0.9755,0.9346,0.9238,0.9051,0.8790,0.8419,0.7984,0.7409,0.6697,0.5797,0.4878,0.4275,0.4260,0.4891,0.5812,0.6733,0.6993,0.6907,0.6416,0.6214,0.6404,0.7135,0.7862,0.8453,0.8913,0.9195,0.9446,0.9650,0.9747,0.9580,0.9149,0.8589,0.7967,0.7652,0.7386,0.7094,0.6616,0.6131,0.5910,0.5900,0.6179,0.6476,0.6661,0.6654,0.6623,0.6712,0.6957,0.7264,0.7770,0.8324,0.8761,0.8923,0.8804,0.8508,0.8106,0.7920
0.6968,0.7099,0.7261,0.7532,0.7692,0.7565,0.7136,0.6360,0.5512,0.4888,0.4799,0.5335,0.6337,0.7564,0.8593,0.9408,0.9556,0.9527,0.9202,0.9105,0.8927,0.9037,0.9005,0.8866,0.8534,0.8073,0.7491,0.6757,0.5835,0.5023,0.4423,0.4333,0.4803,0.5614,0.6429,0.6615,0.6582,0.6294,0.6359,0.6759,0.7636,0.8470,0.8912,0.9140,0.9175,0.9116,0.9086,0.8915,0.8558,0.7906,0.7297,0.6799,0.6661,0.6482,0.6119,0.5499,0.4987,0.4790,0.4977,0.5649,0.6290,0.6689,0.6805,0.6822,0.6819,0.6950,0.7306,0.7889,0.8502,0.9089,0.9303,0.9095,0.8649,0.8156,0.7899
0.6997,0.7029,0.7103,0.7303,0.7448,0.7398,0.7024,0.6298,0.5500,0.4838,0.4593,0.5002,0.5742,0.6685,0.7546,0.8242,0.8468,0.8561,0.8526,0.8507,0.8540,0.8769,0.8768,0.8661,0.8298,0.7884,0.7278,0.6564,0.5764,0.5161,0.4598,0.4444,0.4843,0.5432,0.6070,0.6253,0.6236,0.6085,0.6381,0.6984,0.7903,0.8773,0.9173,0.9126,0.8899,0.8627,0.8405,0.8032,0.7445,0.6725,0.6211,0.5911,0.5824,0.5734,0.5423,0.4707,0.3985,0.3920,0.4440,0.5272,0.6252,0.6968,0.7190,0.7132,0.6969,0.6853,0.7111,0.7669,0.8301,0.8998,0.9332,0.9204,0.8709,0.8249,0.8071
0.6863,0.6807,0.6813,0.6902,0.6970,0.6996,0.6756,0.6242,0.5458,0.4801,0.4488,0.4622,0.5042,0.5787,0.6545,0.7239,0.7681,0.7962,0.8063,0.8164,0.8190,0.8263,0.8194,0.8054,0.7678,0.7352,0.6790,0.6354,0.5803,0.5300,0.4876,0.4720,0.4910,0.5289,0.5685,0.5721,0.5650,0.5496,0.5803,0.6655,0.7791,0.8616,0.8990,0.8879,0.8422,0.7973,0.7613,0.7111,0.6557,0.6007,0.5652,0.5509,0.5636,0.5575,0.5140,0.4249,0.3494,0.3484,0.4045,0.5108,0.6383,0.7251,0.7522,0.7373,0.7079,0.6741,0.6679,0.7073,0.7875,0.8639,0.9005,0.9033,0.8660,0.8223,0.8035
0.6704,0.6604,0.6510,0.6475,0.6523,0.6583,0.6490,0.6206,0.5593,0.4999,0.4497,0.4341,0.4461,0.4996,0.5719,0.6580,0.7338,0.7850,0.8022,0.8039,0.7854,0.7630,0.7385,0.7359,0.7030,0.6851,0.6606,0.6332,0.5919,0.5576,0.5207,0.4957,0.4949,0.5076,0.5222,0.5086,0.4854,0.4704,0.5091,0.6007,0.7272,0.8110,0.8458,0.8256,0.7798,0.7238,0.6809,0.6418,0.5984,0.5648,0.5498,0.5565,0.5841,0.5829,0.5305,0.4419,0.3749,0.3601,0.4161,0.5313,0.6565,0.7382,0.7739,0.7520,0.7109,0.6546,0.6281,0.6499,0.7191,0.8052,0.8591,0.8697,0.8522,0.8227,0.8031
0.6733,0.6609,0.6439,0.6297,0.6396,0.6530,0.6563,0.6462,0.6086,0.5519,0.4776,0.4328,0.4081,0.4410,0.5188,0.6299,0.7420,0.8192,0.8377,0.8150,0.7565,0.7056,0.6614,0.6567,0.6442,0.6566,0.6566,0.6424,0.6107,0.5810,0.5445,0.5060,0.4947,0.4870,0.4817,0.4571,0.4164,0.3977,0.4337,0.5174,0.6327,0.7274,0.7624,0.7426,0.6940,0.6427,0.6117,0.5883,0.5672,0.5581,0.5759,0.5959,0.6276,0.6249,0.5756,0.4804,0.3955,0.3745,0.4253,0.5195,0.6385,0.7218,0.7631,0.7485,0.7074,0.6318,0.5995,0.6124,0.6749,0.7636,0.8369,0.8584,0.8484,0.8357,0.8252
0.7039,0.6868,0.6703,0.6545,0.6599,0.6860,0.7103,0.7256,0.6995,0.6403,0.5520,0.4626,0.3920,0.4031,0.4886,0.6288,0.7703,0.8732,0.8971,0.8440,0.7436,0.6621,0.6114,0.6040,0.6205,0.6575,0.6626,0.6532,0.6242,0.5838,0.5432,0.5048,0.4822,0.4678,0.4518,0.4171,0.3812,0.3566,0.3804,0.4581,0.5565,0.6342,0.6708,0.6531,0.6090,0.5704,0.5564,0.5457,0.5491,0.5587,0.5830,0.6163,0.6477,0.6419,0.6003,0.5071,0.4322,0.4162,0.4552,0.5207,0.6257,0.6935,0.7359,0.7296,0.6961,0.6368,0.6039,0.6145,0.6775,0.7609,0.8366,0.8750,0.8785,0.8723,0.8701
0.7551,0.7390,0.7231,0.7109,0.7208,0.7581,0.8060,0.8392,0.8236,0.7607,0.6433,0.5247,0.4185,0.4031,0.4845,0.6426,0.8114,0.9308,0.9550,0.8866,0.7754,0.6746,0.6161,0.6220,0.6427,0.6676,0.6742,0.6470,0.6080,0.5585,0.5150,0.4828,0.4674,0.4562,0.4455,0.4173,0.3788,0.3534,0.3629,0.4155,0.4852,0.5460,0.5684,0.5544,0.5266,0.4994,0.4994,0.5085,0.5255,0.5473,0.5788,0.6075,0.6406,0.6427,0.6072,0.5385,0.4834,0.4560,0.4895,0.5439,0.6106,0.6729,0.7196,0.7187,0.7037,0.6637,0.6475,0.6625,0.7232,0.8099,0.8807,0.9218,0.9373,0.9347,0.9301
0.7921,0.7816,0.7617,0.7526,0.7779,0.8340,0.9008,0.9481,0.9439,0.8849,0.7512,0.5982,0.4741,0.4341,0.5038,0.6601,0.8395,0.9486,0.9810,0.9211,0.8131,0.7193,0.6690,0.6709,0.6830,0.6848,0.6662,0.6141,0.5522,0.4998,0.4655,0.4484,0.4550,0.4603,0.4683,0.4593,0.4308,0.4111,0.4100,0.4381,0.4772,0.5053,0.5076,0.4881,0.4608,0.4479,0.4620,0.4815,0.5049,0.5242,0.5481,0.5691,0.6012,0.6125,0.5973,0.5562,0.5205,0.5016,0.5267,0.5663,0.6240,0.6729,0.7061,0.7259,0.7316,0.7142,0.7135,0.7404,0.8017,0.8757,0.9424,0.9788,0.9907,0.9927,0.9898
0.7577,0.7567,0.7476,0.7455,0.7965,0.8777,0.9645,1.0247,1.0254,0.9595,0.8239,0.6679,0.5279,0.4822,0.5399,0.6579,0.8215,0.9291,0.9686,0.9248,0.8611,0.7950,0.7682,0.7519,0.7336,0.6960,0.6353,0.5545,0.4780,0.4224,0.4104,0.4147,0.4452,0.4770,0.5034,0.5156,0.5119,0.5063,0.4995,0.5199,0.5307,0.5129,0.4857,0.4533,0.4139,0.4062,0.4401,0.4653,0.4879,0.4914,0.4941,0.5119,0.5399,0.5642,0.5878,0.5748,0.5563,0.5536,0.5728,0.6072,0.6622,0.7057,0.7453,0.7659,0.7679,0.7699,0.7774,0.8110,0.8693,0.9345,0.9933,1.0214,1.0337,1.0321,1.0331
0.7171,0.7179,0.7156,0.7238,0.7836,0.8829,0.9836,1.0480,1.0507,0.9796,0.8529,0.7103,0.5826,0.5246,0.5646,0.6465,0.7656,0.8572,0.8956,0.8745,0.8575,0.8343,0.8072,0.7780,0.7336,0.6542,0.5589,0.4640,0.3836,0.3362,0.3449,0.3740,0.4298,0.4869,0.5358,0.5680,0.5884,0.6054,0.6078,0.6258,0.6096,0.5751,0.5066,0.4437,0.3999,0.3883,0.4288,0.4630,0.4741,0.4598,0.4455,0.4442,0.4724,0.5196,0.5792,0.5974,0.5975,0.5989,0.6238,0.6651,0.7096,0.7603,0.8045,0.8203,0.8133,0.8100,0.8183,0.8480,0.8999,0.9603,1.0098,1.0333,1.0421,1.0393,1.0405
0.6615,0.6415,0.6430,0.6730,0.7425,0.8543,0.9636,1.0247,1.0226,0.9570,0.8404,0.7212,0.6278,0.5718,0.5896,0.6471,0.7073,0.7527,0.8077,0.8206,0.8315,0.8339,0.8182,0.7811,0.7200,0.6234,0.5173,0.4066,0.3349,0.2967,0.3086,0.3514,0.4177,0.4832,0.5497,0.6003,0.6408,0.6871,0.7110,0.7481,0.7228,0.6653,0.5641,0.4588,0.4024,0.3897,0.4292,0.4642,0.4655,0.4241,0.3881,0.3730,0.4140,0.4923,0.5798,0.6240,0.6383,0.6417,0.6633,0.7085,0.7769,0.8410,0.8684,0.8803,0.8583,0.8305,0.8171,0.8453,0.8898,0.9462,0.9928,1.0144,1.0236,1.0189,1.0196
0.6039,0.6048,0.6038,0.6219,0.6968,0.8017,0.9061,0.9697,0.9638,0.9033,0.8091,0.7155,0.6501,0.6175,0.6236,0.6326,0.6602,0.6838,0.7184,0.7515,0.7834,0.7941,0.7822,0.7422,0.6704,0.5766,0.4806,0.3808,0.3125,0.2839,0.3008,0.3487,0.4203,0.4890,0.5635,0.6288,0.6701,0.7392,0.8004,0.8633,0.8313,0.7615,0.6316,0.5047,0.4179,0.4131,0.4613,0.4836,0.4656,0.4036,0.3495,0.3354,0.3861,0.4852,0.5982,0.6566,0.6746,0.6740,0.6948,0.7477,0.8240,0.8986,0.9264,0.9192,0.8696,0.8167,0.7779,0.7933,0.8372,0.8951,0.9443,0.9630,0.9738,0.9673,0.9659
0.5563,0.5590,0.5566,0.5644,0.6302,0.7401,0.8348,0.8947,0.8943,0.8377,0.7660,0.6977,0.6611,0.6478,0.6498,0.6378,0.6419,0.6518,0.6739,0.7031,0.7369,0.7476,0.7264,0.6853,0.6253,0.5448,0.4674,0.3887,0.3253,0.2928,0.3083,0.3486,0.4124,0.4812,0.5365,0.5960,0.6442,0.7571,0.8882,1.0174,1.0092,0.9583,0.7853,0.5798,0.4538,0.4403,0.4850,0.4926,0.4492,0.3731,0.3105,0.3091,0.3747,0.4934,0.6211,0.6833,0.6990,0.6950,0.7182,0.7825,0.8600,0.9379,0.9668,0.9403,0.8513,0.7769,0.7217,0.7239,0.7671,0.8342,0.8810,0.9017,0.9041,0.8944,0.8973
0.5702,0.5619,0.5429,0.5415,0.5817,0.6666,0.7524,0.8110,0.8191,0.7793,0.7230,0.6830,0.6701,0.6632,0.6689,0.6634,0.6582,0.6503,0.6614,0.6791,0.6849,0.6762,0.6476,0.6097,0.5670,0.5140,0.4574,0.3978,0.3476,0.3207,0.3406,0.3876,0.4484,0.5195,0.5618,0.5965,0.6344,0.8136,1.0093,1.2955,1.4192,1.3147,0.9760,0.7470,0.5694,0.5009,0.5042,0.4910,0.4286,0.3389,0.2856,0.3011,0.3796,0.5104,0.6355,0.6951,0.7095,0.7079,0.7289,0.7905,0.8812,0.9535,0.9642,0.9242,0.8159,0.7151,0.6498,0.6570,0.7039,0.7687,0.8168,0.8379,0.8357,0.8189,0.8136
0.5377,0.5257,0.4939,0.4834,0.5066,0.5709,0.6520,0.7196,0.7404,0.7155,0.6816,0.6555,0.6552,0.6658,0.6796,0.6838,0.6941,0.6895,0.6807,0.6753,0.6499,0.6078,0.5637,0.5277,0.5001,0.4712,0.4411,0.3975,0.3569,0.3412,0.3608,0.4130,0.4688,0.5234,0.5581,0.5697,0.5846,0.8045,1.1167,1.6493,2.0506,1.9369,1.3056,0.9391,0.6782,0.5310,0.4987,0.4621,0.3798,0.2995,0.2673,0.3047,0.3966,0.5270,0.6404,0.6935,0.7031,0.6976,0.7266,0.7878,0.8790,0.9440,0.9442,0.8899,0.7825,0.6768,0.6116,0.6217,0.6663,0.7229,0.7613,0.7705,0.7607,0.7363,0.7245
0.4984,0.4910,0.4585,0.4343,0.4376,0.4892,0.5590,0.6235,0.6559,0.6542,0.6366,0.6177,0.6280,0.6485,0.6753,0.6954,0.7205,0.7307,0.7148,0.6711,0.6061,0.5366,0.4687,0.4296,0.4124,0.4012,0.3880,0.3623,0.3428,0.3495,0.3904,0.4626,0.5393,0.5911,0.6016,0.6081,0.6451,0.8965,1.2645,2.2787,2.7056,2.6317,1.9350,1.0972,0.7205,0.5332,0.4760,0.4173,0.3358,0.2837,0.2675,0.3216,0.4240,0.5367,0.6289,0.6710,0.6770,0.6728,0.7114,0.7841,0.8644,0.9213,0.9206,0.8590,0.7500,0.6623,0.6050,0.6070,0.6422,0.6892,0.7127,0.7085,0.6867,0.6644,0.6518
0.5149,0.5085,0.4665,0.4213,0.4002,0.4289,0.4797,0.5372,0.5865,0.5957,0.5873,0.5786,0.5895,0.6105,0.6520,0.6927,0.7382,0.7573,0.7370,0.6794,0.5848,0.4839,0.3990,0.3539,0.3364,0.3372,0.3320,0.3267,0.3253,0.3496,0.4100,0.4972,0.5809,0.6403,0.6508,0.6596,0.7315,1.0177,1.4381,2.5761,2.9261,2.8734,2.2239,1.1659,0.7358,0.5161,0.4385,0.3778,0.3142,0.2810,0.2839,0.3455,0.4418,0.5385,0.6070,0.6311,0.6360,0.6427,0.6888,0.7646,0.8508,0.9015,0.8984,0.8436,0.7523,0.6762,0.6272,0.6260,0.6421,0.6612,0.6690,0.6501,0.6218,0.6010,0.5896
0.5857,0.5666,0.5063,0.4515,0.4036,0.4008,0.4340,0.4887,0.5415,0.5553,0.5559,0.5534,0.5630,0.5805,0.6273,0.6798,0.7411,0.7668,0.7420,0.6839,0.5765,0.4657,0.3644,0.3129,0.2920,0.2971,0.2994,0.3085,0.3148,0.3687,0.4649,0.5716,0.6697,0.7372,0.7559,0.7766,0.8949,1.2872,2.0486,2.7627,2.8884,2.7620,1.9083,1.1197,0.7060,0.4926,0.4096,0.3672,0.3217,0.3062,0.3267,0.3840,0.4560,0.5265,0.5742,0.5821,0.5781,0.5958,0.6619,0.7514,0.8441,0.8947,0.8887,0.8425,0.7613,0.6921,0.6468,0.6405,0.6418,0.6408,0.6295,0.6127,0.5875,0.5676,0.5586
0.7228,0.6992,0.6204,0.5395,0.4579,0.4268,0.4469,0.4874,0.5355,0.5623,0.5671,0.5566,0.5633,0.5784,0.6182,0.6707,0.7304,0.7585,0.7422,0.6929,0.5946,0.4956,0.3956,0.3473,0.3167,0.3184,0.3163,0.3316,0.3402,0.4054,0.5153,0.6351,0.7430,0.8464,0.9104,0.9654,1.1389,1.6164,2.2434,2.7759,2.8129,2.3061,1.4727,1.0033,0.6445,0.4802,0.4170,0.3905,0.3779,0.3759,0.3965,0.4423,0.4860,0.5206,0.5435,0.5386,0.5303,0.5648,0.6486,0.7541,0.8471,0.8983,0.8908,0.8407,0.7658,0.7133,0.6747,0.6541,0.6456,0.6385,0.6187,0.6009,0.5868,0.5720,0.5631
0.8691,0.8532,0.7623,0.6482,0.5434,0.5002,0.5012,0.5265,0.5746,0.6017,0.6046,0.5914,0.5942,0.6035,0.6300,0.6703,0.7152,0.7375,0.7231,0.6851,0.6063,0.5331,0.4524,0.4091,0.3767,0.3807,0.3864,0.4695,0.6403,0.9115,1.1951,1.5411,1.8243,1.8758,1.8653,1.8310,2.0296,2.3104,2.9318,3.2795,3.1159,2.4433,1.4305,1.0036,0.6371,0.4916,0.4554,0.4521,0.4652,0.4852,0.5027,0.5203,0.5416,0.5401,0.5275,0.5071,0.4951,0.5414,0.6330,0.7461,0.8462,0.8963,0.8754,0.8167,0.7515,0.7070,0.6779,0.6708,0.6605,0.6594,0.6544,0.6387,0.6286,0.6209,0.6193
